,ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity,last.cry,known,helped
327,R_3Enfc55Ux0vcKfd,TH,2,เถียงกับแฟน มีประเด็นไม่เข้าใจกันนิดหน่อยตั้งแต่ต้นวัน เก็บอารณ์จนมาถึงตอนดึก ก่อนนอนเลยพิมไลน์คุยกัน ตอนนั้นอยู่บนเตียงเตรียมนอนแล้วแต่ก็ยังไม่หลับเพราะยังพิมไลน์คุยกันอยู,1,,2,,3,3,4,2,5,-0.543475436,2.132500801,2,4,4,3,3,2,4,2,4,3,5,4,3,5,1,4,3,2,4,4,2,3,2,6,6,5,7,-0.251067568,-1.674941768,0.55861097,0.932408372,-0.617737195,-0.739507144,-1.217182201,1.261499957,1.262939687,0.616119595,1.31446663,23,2,,4,,1,-,3.857142857,3.5,2,0.131419031,0.794512682,1,1,0
328,R_2zITY5uqlfFQjh9,TH,4,"สาเหตุ: พ่อแม่จะไม่พาย่าไปโรงพยาบาล
ก่อน: กังวล กดดัน
หลัง: คลายกังวล โกรธ
โดยตอนหลังการร้อง",2,,3,,2,1,4,1,1,-1.41951075,-0.73869892,3,0,5,3,1,3,5,3,1,4,5,5,3,2,1,5,3,3,4,4,2,5,6,3,4,5,6,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,0.4957901,1.087141367,-0.639341352,-0.069243416,0.616119595,0.823754551,23,2,,4,,1,,3.857142857,3.5,1.666666667,0.235361282,-1.079104835,2,1,1
329,R_1PTQzPt1A0lBjkV,TH,2,,1,,2,,1,1,2,2,2,-0.543475436,-0.02089899,4,5,5,3,2,2,3,4,4,3,4,4,4,2,2,4,3,3,3,3,2,5,3,3,5,4,6,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,0.4957901,-0.641101309,-0.639341352,0.596848136,-0.053608445,0.823754551,23,2,,4,,1,-,4,3,2,-0.21278691,-0.282187213,1,1,1
330,R_1NrlyL90iibLTBT,TH,4,,1,,2,,1,1,4,3,2,0.332559879,-0.02089899,3,1.5,4,4,1,3,4,5,5,3,4,4,4,2,1,4,3,4,4,4,3,3,5,3,3,3,3,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,-0.739507144,0.511060475,-0.639341352,-0.735334967,-0.723336485,-0.648381688,24,2,,4,,1,-,4.142857143,3.5,1.666666667,-0.033436361,0.155830444,2,1,1
331,R_wXi38S5wId9A6Ln,TH,4,สาเหตุ ตอนไป work&travel จะทำโอที เเล้วเมเนเจอร์มันไม่ให้ทำ มันบอกว่าในตารางงานของเรา มันเขียนเว,3,ทะเลาะกับเมเนเจอร์,3,,3,1,4,2,1,-0.543475436,-0.73869892,4,3.5,4,4,1,1,1,3,4,2,3,4,4,1,1,4,2,3,3,3,3,5,4,5,5,5,5,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,0.4957901,-0.065020417,0.627886187,0.596848136,0.616119595,0.333042471,24,2,,4,,1,.,3.857142857,1.75,1,-0.064190131,-0.641087178,2,1,1
332,R_2Egl65BYjWRzzXs,TH,5,รู้สึกว่าสิ่งที่ได้รับไม่แฟร์ ที่ทำงาน ความรู้สึกก่อนคือ โกรธ หลังจากนั้นรู้สึกเศร้าและ,1,,3,,5,3,3,2,1,-0.543475436,-0.73869892,3,0,5,5,2,2,5,3,5,4,4,4,4,3,2,4,4,4,4,4,3,6,6,6,6,5,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.261499957,1.262939687,0.616119595,0.823754551,24,2,,4,,1,-,4.428571429,3.75,2,0.924045672,-0.641087178,2,1,0
333,R_3CU5RuZZ84EtP45,TH,2,,1,,3,,1,1,4,1,1,-1.41951075,-0.73869892,2,4,5,5,3,2,5,2,4,2,5,5,3,2,2,5,2,2,4,3,2,5,4,6,5,6,7,-1.643634886,-1.674941768,0.55861097,-0.394937304,-0.617737195,0.4957901,-0.065020417,1.261499957,0.596848136,1.285847635,1.31446663,24,2,,4,,1,,4.571428571,2.75,2.333333333,0.101526533,-1.079104835,1,1,1
334,R_216a4t8S4uYRneP,TH,5,ทะเลทะกับที่บ้าน เกิดขึ้นหลังกลับจากที่ทำงาน ก่อนร้องคือคสามโกรธ หลังร้องคือความเสียใจ,1,,2,,1,3,2,1,2,-1.41951075,-0.02089899,2,1,2,4,2,1,1,1,5,4,5,4,4,2,2,4,2,2,3,2,1,4,3,6,5,6,5,-1.643634886,-1.674941768,-1.311794299,-1.722282979,-1.62254469,-0.121858522,-0.641101309,1.261499957,0.596848136,1.285847635,0.333042471,25,2,,4,,1,,4,2,1.666666667,-0.478265478,-0.72020487,2,1,0
335,R_O9FzQuQj6EkEMM1,TH,5,"ปัญหาครอบครัว แม่มีอารมณ์ร้าย โมโหรุนแรง ทำให้บรรยากาศในบ้านไม่น่าอยู่ รู้สึกกดดัน
ได้คุ",1,,4,ความอึดอัด กดดัน,1,1,4,3,2,0.332559879,-0.02089899,3,0,4,4,2,2,4,4,3,4,4,4,4,3,2,4,4,2,4,3,4,7,2,6,6,5,3,1.14149975,-1.674941768,0.55861097,-0.394937304,1.391877796,1.731087344,-1.217182201,1.261499957,1.262939687,0.616119595,-0.648381688,25,2,,4,,1,,3.857142857,3.75,2,0.366199285,0.155830444,2,1,1
336,R_2fx1tRJjKg6uXqr,TH,1,ก่อนมีประจำเดือน รู้สึกหงุดหงิดและเศร้าอย่างบอกไม่ถูก แค่เจอปัญหาเรื่องเล็กๆก็ทำให้น้ำ,1,,2,,1,1,4,2,2,-0.543475436,-0.02089899,1,2,4,3,1,1,1,2,1,2,4,5,4,1,1,5,1,1,4,2,1,6,5,6,6,6,6,-3.036202205,-3.002422211,0.55861097,-1.722282979,-1.62254469,1.113438722,0.511060475,1.261499957,1.262939687,1.285847635,0.823754551,25,2,,4,,1,,3.714285714,1.5,1,-0.233300008,-0.282187213,1,1,1
337,R_d0hLYTARdOxNe4F,TH,5,ทำงานครั้งแรก(ที่ทำงานเก่า)เจอหัวหน้าผู้ดูแลหักหลังและกลั่นแกล้ง ก่อนร้องไห้อายและรู้สึกโกรธที่คนที่ไว้ใจกลับทำร้ายเรา หลังร้องไห้ยังรู้สึกอายอยู่ แต่ความโกรธลดลง ได้สติมากขึ้น ขณะร้องไห้มีคนมาปลอบ และมาฟังว่าเกิดอะไรขึ้น,1,,2,,4,1,4,5,6,2.084630508,2.850300731,3,0,4,3,1,1,4,4,2,3,3,4,4,3,2,4,3,3,3,3,2,5,NA,6,NA,6,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,0.4957901,NA,1.261499957,NA,1.285847635,1.31446663,25,2,,4,,1,-,3.428571429,3.5,1.333333333,0.159400737,2.467465619,2,1,1
338,R_xhZJrSZ89g6kn4d,TH,2,เพิ่งผ่านหลายเหตุการณ์ที่ทำให้รู้สึกว่าพลาดซ้ำซ้อน เครียดจากการถูกว่าอย่างรุนแรง และเจ,1,,2,,2,1,4,3,2,0.332559879,-0.02089899,2,5,4,4,2,2,4,5,4,4,3,4,3,4,3,4,3,3,4,2,3,6,5,5,6,5,6,-0.251067568,-0.347461324,0.55861097,-1.722282979,0.3870703,1.113438722,0.511060475,0.627886187,1.262939687,0.616119595,0.823754551,26,2,,4,,3,ไทย,3.714285714,4.25,2.333333333,0.325460783,0.155830444,1,1,1
339,R_afO1Vci0Z91kjXX,TH,3,รู้สึกไม่สบายใจกับเพื่อนร่วมงาน ที่มีท่าทางเปลี่ยนแปลงไป และมีเพื่อนทักไลน์มาถามถึงเรื,1,,1,,2,1,4,3,2,0.332559879,-0.02089899,3,2,4,4,2,2,4,3,3,2,2,3,4,1,3,3,3,3,4,4,4,7,5,6,6,7,7,-0.251067568,-0.347461324,0.55861097,0.932408372,1.391877796,1.731087344,0.511060475,1.261499957,1.262939687,1.955575676,1.31446663,27,2,,4,,2,,3.285714286,2.5,2.333333333,0.938272547,0.155830444,2,1,1
340,R_3PsZZ4s9Lg0Q3fi,TH,6,,1,,1,,2,3,3,2,2,-0.543475436,-0.02089899,2,1,5,5,2,1,1,1,1,1,2,3,2,1,1,4,4,3,4,3,3,5,6,4,4,4,5,1.14149975,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,1.087141367,-0.005727582,-0.069243416,-0.053608445,0.333042471,29,2,,4,,1,,3.142857143,1,1.333333333,0.284743353,-0.282187213,2,1,0
341,R_3dSWEdGHPYjpEsz,TH,2,ในรถยนต์​ รู้สึกน้อยใจสามี​,1,,2,,4,1,4,2,1,-0.543475436,-0.73869892,3,2,4,4,2,1,4,4,4,4,4,4,4,2,2,4,3,3,3,2,2,NA,NA,NA,NA,3,3,-0.251067568,-0.347461324,-1.311794299,-1.722282979,-0.617737195,NA,NA,NA,NA,-0.723336485,-0.648381688,30,2,,4,,1,,4,3.5,1.666666667,-0.803151648,-0.641087178,1,1,1
342,R_9zbyST2oSirklfr,TH,6,,1,,1,,3,1,4,2,1,-0.543475436,-0.73869892,4,2,2,1,1,1,2,3,2,1,2,2,3,2,1,3,3,3,4,3,3,3,4,3,3,3,4,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,-0.739507144,-0.065020417,-0.639341352,-0.735334967,-0.723336485,-0.157669608,31,2,,4,,1,ไทย,2.142857143,2,1,-0.282544991,-0.641087178,2,1,1
343,R_3nT2FCg5t1kUqHQ,TH,6,,1,,2,,2,1,4,4,1,1.208595193,-0.73869892,1,0,5,5,1,1,1,2,2,2,2,4,3,1,1,2,2,3,4,4,4,7,7,7,7,7,7,-1.643634886,-0.347461324,0.55861097,0.932408372,1.391877796,1.731087344,1.663222259,1.895113727,1.929031239,1.955575676,1.31446663,32,2,,4,,1,,3.285714286,1.5,1,1.034572527,0.234948136,2,1,1
344,R_qKMynq35PeAltwl,TH,4,เรืองงาน กดดัน เบื่อหน่าย ไม่พอใจ,1,,2,,1,3,3,1,1,-1.41951075,-0.73869892,4,6,3,3,3,3,3,5,2,5,2,2,3,5,3,3,4,4,4,2,4,7,6,7,5,5,6,1.14149975,0.980019119,0.55861097,-1.722282979,1.391877796,1.731087344,1.087141367,1.895113727,0.596848136,0.616119595,0.823754551,32,2,,4,,1,,2.571428571,4.5,3,0.82725358,-1.079104835,2,1,0
345,R_2xP534Xiwgqb22V,TH,3,ความเครียดจากการแก้เปเปอร์,2,,2,,3,1,4,2,1,-0.543475436,-0.73869892,2,4,5,4,1,1,2,2,4,2,3,4,3,2,1,4,3,3,4,3,2,4,5,5,5,4,4,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.121858522,0.511060475,0.627886187,0.596848136,-0.053608445,-0.157669608,32,2,,4,,1,,3.857142857,2,1,0.031824164,-0.641087178,2,1,1
346,R_1pQHfCPDS4V61i7,TH,1,ร้องไห้ที่บ้าน รู้สึกเหนื่อยและยังทำได้ไม่ดีพอ  ภาระ หน้าที่ ความเข้าใจ,1,,4,"เหนื่อย ,ความเข้าใจ,มารยาทการอยู่ร่วมกัน",1,3,4,2,1,-0.543475436,-0.73869892,4,12.5,2,2,1,1,1,4,1,1,1,3,3,1,2,3,3,1,3,2,2,5,6,6,6,6,5,-0.251067568,-3.002422211,-1.311794299,-1.722282979,-0.617737195,0.4957901,1.087141367,1.261499957,1.262939687,1.285847635,0.333042471,35,2,,4,,1,ไทย,2.142857143,1.75,1.333333333,-0.10718573,-0.641087178,1,1,0
347,R_1mefj1meGx2c69j,TH,1,ร้องไห้ที่บ้าน เหนื่อย ทำได้ยังไม่ดีพอ กำลังใจ,1,,2,,1,3,4,2,1,-0.543475436,-0.73869892,4,12.5,3,2,1,1,1,4,2,1,1,3,1,1,3,3,2,1,3,1,2,5,6,6,6,6,5,-1.643634886,-3.002422211,-1.311794299,-3.049628655,-0.617737195,0.4957901,1.087141367,1.261499957,1.262939687,1.285847635,0.333042471,35,2,,4,,1,ไทย,2.142857143,1.75,1.666666667,-0.354450548,-0.641087178,1,1,0
348,R_3EYIWY6kggSmCke,TH,1,,3,ลูกไม่สบายแล้วเราไม่ได้อยู่ด้วย,1,,2,1,3,2,6,-0.543475436,2.850300731,3,6,5,4,1,2,2,2,2,3,1,4,2,2,1,4,3,3,3,3,3,3,5,4,3,5,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,0.511060475,-0.005727582,-0.735334967,0.616119595,1.31446663,37,2,,4,,1,,3.142857143,2.25,1.333333333,-0.08701029,1.153412648,1,1,1
349,R_qJSU4C147uC7hsJ,TH,2,ร้องไห้ตอนทานข้าวในร้านอาหารคือฟังจากการเล่าถึงลูกสาวว่าจะหางานทำช่วยแม่,3,สิ่งที่เกิดกับตัวเอง​ฟังแล้วซึ้งใจ,4,ซึ้งใจ,5,1,4,1,1,-1.41951075,-0.73869892,1,2,4,3,2,2,2,2,2,2,1,2,4,2,1,2,2,2,2,2,2,7,7,7,7,7,6,-1.643634886,-1.674941768,-3.182199568,-1.722282979,-0.617737195,1.731087344,1.663222259,1.895113727,1.929031239,1.955575676,0.823754551,39,2,,4,,1,,2.571428571,2,1.666666667,0.105180763,-1.079104835,1,1,1
350,R_1DOoyQJTVeMw6jy,TH,4,,1,,2,,2,1,4,3,3,0.332559879,0.69690094,3,1,4,4,2,2,2,2,3,2,4,4,3,1,1,2,2,3,3,3,3,3,4,4,5,5,6,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,-0.065020417,-0.005727582,0.596848136,0.616119595,0.823754551,40,2,,4,,1,ไทย,3.428571429,1.75,1.666666667,-0.189480943,0.514730409,2,1,1
351,R_3OedZJeDilXAYDf,TH,4,,3,เสียใจที่ไม่สามารถสู้คดีได้และต้องเสียบ้านไป,4,โกรษ โมโห เศร้า,1,3,4,2,1,-0.543475436,-0.73869892,2,2.5,5,5,1,1,1,1,5,1,5,5,5,1,1,5,3,3,3,3,1,2,2,2,2,4,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-1.62254469,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-0.053608445,-1.139093767,40,2,,4,,1,ไทย,5,1,1,-0.942657,-0.641087178,2,1,0
352,R_1jV816D56QToNXy,TH,3,,1,,2,,2,1,4,3,2,0.332559879,-0.02089899,1,2,5,4,1,2,3,4,5,4,5,5,4,2,1,5,2,2,4,3,1,6,4,6,5,6,5,-1.643634886,-1.674941768,0.55861097,-0.394937304,-1.62254469,1.113438722,-0.065020417,1.261499957,0.596848136,1.285847635,0.333042471,40,2,,4,,1,,4.714285714,3.25,1.333333333,-0.022890107,0.155830444,2,1,1
353,R_2WNMWXF11KoxWcF,TH,5,,3,เจ็บปวดกับชีวิต,4,ความคับข้องใจ,1,3,4,3,1,0.332559879,-0.73869892,2,2,3,2,3,3,2,3,5,3,4,2,4,3,4,3,3,2,3,3,2,6,6,3,4,5,5,-0.251067568,-1.674941768,-1.311794299,-0.394937304,-0.617737195,1.113438722,1.087141367,-0.639341352,-0.069243416,0.616119595,0.333042471,40,2,,4,,1,ไทย,3.285714286,2.75,3.333333333,-0.164483704,-0.203069521,2,1,0
354,R_2rkJH0BqUjgu2h6,TH,1,ความเหนื่อยล้าสะสม เรื่องฝังใจจากประสบการณ์ร้ายๆ สภาวะอารมณ์ที่ยังไม่คงที่ และมีสิ่งเร้ากระตุ้นให้เกิดอาการ (เรื่องเรียน เครียด อคติ หวาดระแวง ความไม่เข้าใจ) เริ่มแรกมีปากเสียงก,1,,3,,2,1,2,4,2,1.208595193,-0.02089899,2,4.5,4,3,2,1,2,3,4,4,4,5,4,2,1,4,3,3,3,3,2,2,2,1,2,2,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-1.906568891,-1.401426518,-1.393064526,-0.648381688,21,4,ไม่แน่ใจ คาดว่าน่าจะ Pansexual ไม่ก็ Bisexual,4,,1,,4,2.75,1.333333333,-0.986070662,0.593848101,1,1,1
355,R_2e9UGD8uGpg5fa8,EN-GB,4,"The last time i cried was when I climbed the highest point of the Himalayas as I reached 4800m and was trekking for 5 hours so I felt tired and exhausted. When i reached the highest point, I dropped to the floor and was comforted by a friend who let me cry on their lap for 5 minutes.",3,I was tired and relieved,2,,5,1,4,5,2,2.084630508,-0.02089899,2,3,5,4,1,3,2,2,4,2,5,3,5,3,1,5,3,4,4,4,2,6,2,7,6,7,7,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,-1.217182201,1.895113727,1.262939687,1.955575676,1.31446663,18,1,,5,,1,,4.428571429,2.25,1.666666667,0.720598722,1.031865759,2,1,1
356,R_1BWtF8uxauAjrEC,EN-GB,2,I was being asked to leave a pub after ordering food because one of my friends had been wrongly accused of possession of cannabis. The manager was refusing me a refund and telling us to leave immediately because my friend was smoking a herb to help him quit smoking. The irony and injustice of the situation as well as the stubborn attitude of the manager left me feeling extremely frustrated and angry. After I just regretted not calling the police and felt exploited. I was comforted by a group of friends but noone had seen me shed a tear.,1,,2,,5,1,4,1,1,-1.41951075,-0.73869892,3,20,5,5,2,1,5,5,5,5,5,5,5,5,1,5,2,4,4,1,1,4,4,3,6,5,5,-1.643634886,0.980019119,0.55861097,-3.049628655,-1.62254469,-0.121858522,-0.065020417,-0.639341352,1.262939687,0.616119595,0.333042471,18,1,,5,,1,,5,5,1.333333333,-0.308299698,-1.079104835,1,1,1
357,R_1oG397T4p4wHBrV,EN-GB,2,"I cried because I was giving some advice to my girlfriend about how to cope with someone dying, as a family friend had recently died, and this brought back memories of how i felt after my granddad died 2 years back. I was in bed talking to my girlfriend who comforted me, and I felt tired afterwards
",1,,1,,2,1,4,3,1,0.332559879,-0.73869892,2,0,3,2,2,4,2,4,2,4,3,4,3,3,2,4,3,4,4,4,2,2,2,2,4,4,3,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-0.069243416,-0.053608445,-0.648381688,18,1,,5,,1,,3,3.25,2.666666667,-0.274208449,-0.203069521,1,1,1
358,R_1MPX1OiGrKSCz1w,EN-GB,1,,1,,1,,2,1,4,2,2,-0.543475436,-0.02089899,4,3,5,2,1,2,5,5,3,4,4,4,3,2,1,4,4,3,4,3,2,2,2,3,4,2,2,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-0.639341352,-0.069243416,-1.393064526,-1.139093767,18,1,,5,,1,,3.571428571,4,1.333333333,-0.497736921,-0.282187213,1,1,1
359,R_2xFP52kqBAoDjQ5,EN-GB,4,It was 'Christopher Robin' and it was a few days before me and my girlfriend were going to be separated from each other for 10 months.,2,,1,,2,1,4,3,2,0.332559879,-0.02089899,3,5,3,3,1,2,2,3,3,5,5,5,3,4,2,2,4,4,4,4,4,2,2,4,2,2,2,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,-1.357155765,-1.217182201,-0.005727582,-1.401426518,-1.393064526,-1.139093767,18,1,,5,,1,England,3.428571429,3.5,1.666666667,-0.137203123,0.155830444,2,1,1
360,R_Rs1m6bf6bFAQFep,EN-GB,1,Remembering bad memories from that had happened in the past year. I was helped by one of my friends as we just chatted and ate food.,1,,1,,2,1,4,1,2,-1.41951075,-0.02089899,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,3,3,1,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-0.735334967,-0.723336485,-1.629805847,18,1,,5,,1,N/A,2.285714286,2,2,-0.358269943,-0.72020487,1,1,1
361,R_C3UpACTEhU9J67L,EN-GB,4,"my grandmother died, i was at the funeral, i was feeling sad before and after, my family was there for support, also my friends and colleages supported me later on",2,,1,,5,1,4,3,5,0.332559879,2.132500801,3,1,2,2,2,3,2,4,2,3,3,2,3,4,2,2,4,4,4,4,4,4,4,4,5,5,4,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,-0.121858522,-0.065020417,-0.005727582,0.596848136,0.616119595,-0.157669608,19,1,,5,,10,greece,2.285714286,3.25,2.333333333,0.533373419,1.23253034,2,1,1
362,R_3lFztHNdPVfnMx8,EN-GB,4,"Death of a family friend. I was at home, I felt shocked before, and down after. And my family helped me",2,,1,,3,1,4,3,1,0.332559879,-0.73869892,5,0,3,2,4,4,4,4,1,1,4,3,3,4,3,2,2,2,3,2,2,1,1,2,2,2,1,-1.643634886,-1.674941768,-1.311794299,-1.722282979,-0.617737195,-1.974804387,-1.793263093,-1.272955121,-1.401426518,-1.393064526,-1.629805847,19,1,,5,,1,,2.571428571,3.25,3.666666667,-1.494155511,-0.203069521,2,1,1
363,R_240rK5crBvyCnJV,EN-GB,5,"My parents had decided to move away from each other and were planning to divorce, while at approximately the same time one of my grandparents died. Primarily due to uncertainty regarding the future and the fact that I had been alone in my flat for several weeks, I felt somewhat helpless and powerless during the experience, leading to a crying experience one night.",2,,2,,1,1,4,1,2,-1.41951075,-0.02089899,3,0,4,5,2,1,2,1,4,4,2,4,4,2,2,4,2,1,2,1,1,2,1,2,2,3,2,-1.643634886,-3.002422211,-3.182199568,-3.049628655,-1.62254469,-1.357155765,-1.793263093,-1.272955121,-1.401426518,-0.723336485,-1.139093767,19,1,,5,,1,,3.857142857,2.25,1.666666667,-1.835241887,-0.72020487,2,1,1
364,R_3L29jC516AFAY94,EN-GB,6,"I do not cry much, so it would've been years ago when I was in school. I have a chest deformity and I was mobbed by people in the school who were enquiring about it. They were not making fun of me but the attention made me cry for some reason. I think it was caused by my sensitivity about my deformity. 

I recall feeling the fragility of being a teenager before I was about the cry, and afterwards I felt embarrassed that I had cried.

Some people did ask if I was OK when I cried, but it occurred at the end of a lesson and the people around me dissipated immediately after.",1,,4,Vulnerablilty,5,1,3,3,1,0.332559879,-0.73869892,1,0,5,4,1,1,1,5,2,2,5,5,5,5,1,5,2,2,3,2,1,2,1,1,1,2,1,-1.643634886,-1.674941768,-1.311794299,-1.722282979,-1.62254469,-1.357155765,-1.793263093,-1.906568891,-2.06751807,-1.393064526,-1.629805847,20,1,,5,,1,N/A,4.428571429,3.25,1,-1.647506801,-0.203069521,2,1,1
365,R_1IF5nPTpztEkdbL,EN-GB,4,"After going up for a promotion in my job after hitting all my targets in the year i was made redundant. The reason was that many co-workers , whom I considered friends were complaining about me , claiming I distract them all with innapropriate and stupid talk. When I got home I cried , feeling angry and distressed. Nobody was there to comfort me.",1,,2,,1,3,4,2,2,-0.543475436,-0.02089899,4,0,4,5,2,1,5,5,4,5,3,1,4,5,2,2,3,2,4,3,3,2,3,1,2,3,3,-0.251067568,-1.674941768,0.55861097,-0.394937304,0.3870703,-1.357155765,-0.641101309,-1.906568891,-1.401426518,-0.723336485,-0.648381688,20,1,,5,,1,,3.285714286,5,1.666666667,-0.732112366,-0.282187213,2,1,0
366,R_3e3KNDkKrjXNAS7,EN-GB,3,"At first I was feeling anxious but then when I got to the home which houses my grandad ( he has dementia) I cried a little, my uncle comforted me.",2,,2,,3,1,4,2,2,-0.543475436,-0.02089899,5,2,4,2,4,3,4,4,2,3,3,4,5,5,4,3,2,3,4,4,2,3,3,3,3,4,2,-1.643634886,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.735334967,-0.053608445,-1.139093767,20,1,,5,,1,,3.285714286,4,3.666666667,-0.460527368,-0.282187213,2,1,1
367,R_3r3dWPwnkmokBl6,EN-GB,3,"At my grandad's funeral, it was the only time I've cried from a negative emotion in about 10 years. The whole day was very intense, and very emotional for everyone. Me and my sister's comforted each other.",1,,1,,5,1,4,3,2,0.332559879,-0.02089899,3,0,5,4,1,4,1,1,3,1,4,4,5,1,1,4,4,4,4,4,2,2,2,4,3,3,3,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-0.005727582,-0.735334967,-0.723336485,-0.648381688,22,1,,5,,1,,4.142857143,1,2,-0.153847061,0.155830444,2,1,1
368,R_3Mumsy1oTNQaPQG,EN-GB,4,"I was breaking up with my girlfriend at the time and I was awash with feelings of sadness and guilt. I was in bedroom and it was late at night. Before it happened I felt very anxious because I knew it wasn’t going to be easy. Afterwards I felt empty, I knew that life was changing but I didn’t know if it was for better or for worse. It took a few days for that numb feeling to go away. Speaking to friends and family helped but not in a huge way as I had gone over all their points in my head already.",1,,1,,2,3,4,5,5,2.084630508,2.132500801,7,0,4,4,2,2,2,4,4,1,4,4,5,1,1,4,3,4,4,4,3,3,3,3,5,5,2,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,-0.739507144,-0.641101309,-0.639341352,0.596848136,0.616119595,-1.139093767,24,1,,5,,1,,4.142857143,2,1.666666667,0.060087759,2.108565654,2,1,0
369,R_3sunrhqHYdV38M2,EN-GB,1,,1,,1,,2,1,4,5,2,2.084630508,-0.02089899,4,8,2,4,2,4,4,5,4,4,3,4,4,2,1,4,3,4,4,4,2,2,2,1,2,1,1,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.906568891,-1.401426518,-2.062792566,-1.629805847,25,1,,5,,1,N/A,3.571428571,3.75,2.333333333,-0.724790735,1.031865759,1,1,1
370,R_3dT9bQH9BXsVTQB,EN-GB,6,"The first time i saw my passed granddad in the mortuary. the feeling i felt before was a feeling of strange calmness. i attribute this to the shock of the whole experience, however once i actually saw him i broke down.  i was comforted by my uncles who were around me which calmed me down for sure.",1,,1,,5,1,4,4,1,1.208595193,-0.73869892,3,0,4,4,1,3,2,4,2,3,4,4,4,3,1,4,3,3,3,3,3,3,4,2,3,3,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,-0.065020417,-1.272955121,-0.735334967,-0.723336485,-0.648381688,25,1,,5,,3,-,3.714285714,3,1.666666667,-0.554793274,0.234948136,2,1,1
371,R_1Ok7Li6UVNs03CQ,EN-GB,2,,2,,2,,2,3,2,3,2,0.332559879,-0.02089899,4,2,3,3,4,5,3,3,4,5,3,3,4,2,2,3,2,3,2,3,3,4,4,4,4,5,3,-1.643634886,-0.347461324,-3.182199568,-0.394937304,0.3870703,-0.121858522,-0.065020417,-0.005727582,-0.069243416,0.616119595,-0.648381688,26,1,,5,,1,N/A,3.285714286,3.25,3.666666667,-0.497752256,0.155830444,1,1,0
372,R_24xdmOZp1kwGkkr,EN-GB,6,Lost a family member last year. We were very close so it upset me when they passed away. They were ill towards the end but they had been for a long time before as well so we weren't expecting them to pass away that day. I had been expecting but not at the same time because they pulled through before. When I found out I was heartbroken. I had the close support of my family and friends to get me through it.,2,,1,,2,1,4,3,6,0.332559879,2.850300731,4,0,4,2,1,2,4,2,1,2,4,4,4,2,1,4,3,3,4,4,2,2,2,3,3,3,3,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-0.639341352,-0.735334967,-0.723336485,-0.648381688,27,1,,5,,1,Na,3.285714286,2.5,1.333333333,-0.458725382,1.591430305,2,1,1
